price updated
price updated
price updated
price updated
price updated
price updated
price updated
price updated
Traceback (most recent call last):
  File "/home/andrea/Desktop/paywac_website_v02/cronjob_scripts/cron_update_gas_price.py", line 44, in <module>
    print(str(datetime.now())+' -- price updated')
NameError: name 'datetime' is not defined
2019-10-03 17:00:03.778923 -- price updated
2019-10-03 17:03:04.515262 -- price updated
2019-10-03 17:06:03.132951 -- price updated
2019-10-03 17:09:02.713326 -- price updated
2019-10-03 17:12:03.028674 -- price updated
2019-10-03 17:15:02.758720 -- price updated
2019-10-03 17:18:03.145015 -- price updated
2019-10-03 17:21:03.424256 -- price updated
2019-10-03 17:24:02.724390 -- price updated
2019-10-03 17:27:03.387854 -- price updated
2019-10-03 17:30:03.173446 -- price updated
2019-10-03 17:33:02.439711 -- price updated
2019-10-04 11:12:02.901979 -- price updated
2019-10-04 11:15:03.266246 -- price updated
2019-10-04 11:18:02.576618 -- price updated
2019-10-04 11:21:02.725222 -- price updated
2019-10-04 11:24:02.743325 -- price updated
2019-10-04 11:27:03.175300 -- price updated
2019-10-04 11:30:02.461380 -- price updated
2019-10-04 11:33:02.545646 -- price updated
2019-10-04 11:36:02.766908 -- price updated
2019-10-04 11:39:03.107901 -- price updated
2019-10-04 13:33:27.659808 -- error retrieving data
Traceback (most recent call last):
  File "/home/andrea/Desktop/paywac_website_v02/cronjob_scripts/cron_update_gas_price.py", line 40, in <module>
    gas_price.standard_gas_price = avg_price
NameError: name 'avg_price' is not defined
2019-10-04 13:36:02.783927 -- price updated
2019-10-04 13:39:02.884131 -- price updated
2019-10-04 13:42:02.809435 -- price updated
2019-10-04 13:45:03.092570 -- price updated
2019-10-04 13:48:03.855356 -- price updated
2019-10-04 13:51:02.996365 -- price updated
2019-10-04 13:54:02.258596 -- price updated
2019-10-04 13:57:02.387358 -- price updated
2019-10-04 14:00:03.048752 -- price updated
2019-10-04 14:03:02.096256 -- price updated
2019-10-04 14:06:02.357163 -- price updated
2019-10-04 14:09:03.402687 -- price updated
2019-10-04 14:12:02.562700 -- price updated
2019-10-04 14:15:02.939352 -- price updated
2019-10-04 14:18:02.363065 -- price updated
2019-10-04 14:21:02.509759 -- price updated
2019-10-04 14:24:02.539921 -- price updated
2019-10-04 14:27:02.864683 -- price updated
2019-10-04 14:30:04.803481 -- price updated
2019-10-04 14:33:02.862904 -- price updated
2019-10-04 14:36:04.160097 -- price updated
2019-10-04 14:39:02.156530 -- price updated
2019-10-04 14:42:03.096685 -- price updated
2019-10-04 14:45:02.711137 -- price updated
2019-10-04 14:48:02.731504 -- price updated
2019-10-04 14:51:02.690387 -- price updated
2019-10-04 14:54:03.155374 -- price updated
2019-10-04 14:57:02.184794 -- price updated
2019-10-04 15:00:03.393042 -- price updated
2019-10-04 15:03:02.842882 -- price updated
2019-10-04 15:06:03.118959 -- price updated
2019-10-04 15:09:02.427844 -- price updated
2019-10-04 15:12:02.504702 -- price updated
2019-10-04 15:15:02.663686 -- price updated
2019-10-04 15:18:02.858248 -- price updated
2019-10-04 15:21:03.262151 -- price updated
2019-10-04 15:24:02.674126 -- price updated
2019-10-04 15:27:03.017635 -- price updated
2019-10-04 15:30:02.892336 -- price updated
2019-10-04 15:33:02.727052 -- price updated
2019-10-04 15:36:03.040691 -- price updated
2019-10-04 15:39:02.357800 -- price updated
2019-10-04 15:42:02.362708 -- price updated
2019-10-04 15:45:02.992591 -- price updated
2019-10-04 15:48:02.065849 -- price updated
2019-10-04 15:51:03.051553 -- price updated
2019-10-04 15:54:02.475935 -- price updated
2019-10-04 15:57:02.906862 -- price updated
2019-10-04 16:00:03.343568 -- price updated
2019-10-04 16:03:02.420800 -- price updated
2019-10-04 16:06:02.772323 -- price updated
2019-10-04 16:09:03.094818 -- price updated
2019-10-04 16:12:03.112190 -- price updated
2019-10-04 16:15:02.494713 -- price updated
2019-10-04 16:18:04.178318 -- price updated
2019-10-04 16:21:02.940486 -- price updated
2019-10-04 16:24:02.199805 -- price updated
2019-10-04 16:27:02.677294 -- price updated
2019-10-04 16:30:02.982675 -- price updated
2019-10-04 16:33:02.319575 -- price updated
2019-10-04 16:36:02.533525 -- price updated
2019-10-04 16:39:02.758021 -- price updated
2019-10-04 16:42:02.423441 -- price updated
2019-10-04 16:45:02.947842 -- price updated
2019-10-04 16:48:02.344691 -- price updated
2019-10-04 16:51:02.087563 -- price updated
2019-10-04 16:54:02.375232 -- price updated
2019-10-04 16:57:02.786342 -- price updated
2019-10-04 17:00:03.551213 -- price updated
2019-10-04 17:03:02.603549 -- price updated
2019-10-04 17:36:02.985446 -- price updated
2019-10-04 17:39:02.374332 -- price updated
2019-10-04 17:42:02.889031 -- price updated
2019-10-04 17:45:03.773273 -- price updated
2019-10-04 17:48:05.151966 -- price updated
2019-10-04 17:51:02.383491 -- price updated
2019-10-04 17:54:02.692886 -- price updated
2019-10-04 17:57:03.242446 -- price updated
2019-10-04 18:00:02.719832 -- price updated
2019-10-04 18:03:02.984979 -- price updated
2019-10-04 18:06:02.176854 -- price updated
2019-10-04 18:09:03.621499 -- price updated
2019-10-04 18:12:02.654408 -- price updated
2019-10-04 18:15:03.293783 -- price updated
2019-10-04 18:18:02.593458 -- price updated
2019-10-04 18:21:02.736079 -- price updated
2019-10-04 18:24:02.800883 -- price updated
2019-10-04 18:27:02.988362 -- price updated
2019-10-04 18:30:02.778334 -- price updated
2019-10-04 18:33:03.669777 -- price updated
2019-10-04 18:36:02.835448 -- price updated
2019-10-04 18:39:03.411309 -- price updated
2019-10-04 18:42:03.715110 -- price updated
2019-10-04 18:45:03.734031 -- price updated
